date,company,symbol,article_count,avg_sentiment,open,high,low,close,volume
2024-01-07,microsoft,MSFT,67,0.06084232517068337,365.4985007136341,368.559424433647,363.0517388090319,364.28997802734375,20987000.0
2024-01-07,nvidia,NVDA,18,0.10294612794612795,48.44380758245641,49.52839932284036,48.28786410604074,49.07856750488281,415039000.0
2024-01-07,tesla,TSLA,108,0.014427258698092034,236.8600006103516,240.1199951171875,234.8999938964844,237.4900054931641,92379400.0
2024-01-08,apple,AAPL,766,0.06326407687781709,181.0032684531674,184.4923301954816,180.41679326133183,184.4525604248047,59144500.0
2024-01-08,google,GOOGL,146,0.064639472019609,135.6415124314593,138.34857162557788,135.6116563892304,138.17938232421875,21404000.0
2024-01-08,microsoft,MSFT,103,0.06417822468793342,365.8253710003868,371.6698841104055,365.53812127674354,371.1646728515625,23134000.0
2024-01-08,nvidia,NVDA,199,0.14314580055157944,49.49341118846584,52.25537427649761,49.46042263300492,52.23337936401367,642510000.0
2024-01-08,tesla,TSLA,246,0.09723428389586926,236.13999938964844,241.25,235.3000030517578,240.4499969482422,85166600.0
2024-01-09,apple,AAPL,635,0.11272073866640794,182.8223597284498,184.0450148154624,181.63945924679223,184.0350799560547,42841800.0
2024-01-09,google,GOOGL,232,0.09592174049609395,137.84098804206727,140.8167664639369,137.49264734077235,140.27932739257812,24759600.0
2024-01-09,microsoft,MSFT,292,0.03170473077151159,368.509899386066,372.4524336286839,367.6976072202341,372.25433349609375,20830000.0
2024-01-09,nvidia,NVDA,158,0.12374015927813396,52.38133132087113,54.30460889941536,51.67059585850368,53.12005233764648,773100000.0
2024-01-09,tesla,TSLA,96,0.08151480078563413,238.1100006103516,238.9600067138672,232.0399932861328,234.9600067138672,96705700.0
2024-01-10,apple,AAPL,510,0.07003940785068237,183.2497662773401,185.28751930959103,182.8223247210693,185.0787811279297,46792900.0
2024-01-10,google,GOOGL,310,0.07734764309764308,140.32908858441377,142.31957211043382,140.23952047042707,141.60299682617188,21320200.0
2024-01-10,microsoft,MSFT,149,0.07183077176365767,372.8288615431399,380.5554922110054,372.7793440678221,379.1686401367188,25514200.0
2024-01-10,nvidia,NVDA,104,0.06873310717060718,53.59587564392309,54.57950363229104,53.46892060003172,54.32959747314453,533796000.0
2024-01-10,tesla,TSLA,193,0.06544067619197153,235.1000061035156,235.5,231.2899932861328,233.94000244140625,91628500.0
2024-01-11,apple,AAPL,486,0.12501240295864782,185.42670336710847,185.9336693418516,182.524132048394,184.4823760986328,49128400.0
2024-01-11,google,GOOGL,570,0.07284675387964862,142.80725580814243,144.5290199237723,139.97081051510136,141.40396118164062,24008700.0
2024-01-11,microsoft,MSFT,243,0.13317800283849668,382.3682747948277,387.0042352235607,376.8011560453087,381.01116943359375,27850800.0
2024-01-11,nvidia,NVDA,59,0.06746527013476165,54.97835763768243,55.32522751933409,53.53989856479592,54.80142211914063,596759000.0
2024-01-11,tesla,TSLA,248,0.13320757498176855,230.57000732421875,230.92999267578125,225.3699951171875,227.22000122070312,105873600.0
2024-01-12,apple,AAPL,611,0.1591078159429223,184.94958867585868,185.62553831277884,184.08478570270395,184.8104248046875,40444700.0
2024-01-12,google,GOOGL,272,0.1514829116621396,141.9911462708172,142.51862321173218,141.14519984962567,141.9712371826172,18768600.0
2024-01-12,microsoft,MSFT,157,0.17240236762529756,381.8630597761942,385.0230486833725,381.0309666481919,384.8150329589844,21645700.0
2024-01-12,nvidia,NVDA,55,0.07418122786304604,54.59949057976511,54.94936145206347,54.30960236510811,54.68945693969727,352994000.0
2024-01-12,tesla,TSLA,265,0.012026620653979143,220.0800018310547,225.33999633789065,217.1499938964844,218.88999938964844,122889000.0
2024-01-13,apple,AAPL,291,0.12436561863108256,184.94958867585868,185.62553831277884,184.08478570270395,184.8104248046875,40444700.0
2024-01-13,google,GOOGL,120,0.1670871663059163,141.9911462708172,142.51862321173218,141.14519984962567,141.9712371826172,18768600.0
2024-01-13,microsoft,MSFT,98,0.23681991194746294,381.8630597761942,385.0230486833725,381.0309666481919,384.8150329589844,21645700.0
2024-01-13,nvidia,NVDA,30,0.1641708754208754,54.59949057976511,54.94936145206347,54.30960236510811,54.68945693969727,352994000.0
2024-01-13,tesla,TSLA,63,0.038576295838200596,220.0800018310547,225.33999633789065,217.1499938964844,218.88999938964844,122889000.0
2024-01-14,apple,AAPL,197,0.07621528922290344,184.94958867585868,185.62553831277884,184.08478570270395,184.8104248046875,40444700.0
2024-01-14,google,GOOGL,56,0.014632936507936508,141.9911462708172,142.51862321173218,141.14519984962567,141.9712371826172,18768600.0
2024-01-14,microsoft,MSFT,33,0.22004897459442915,381.8630597761942,385.0230486833725,381.0309666481919,384.8150329589844,21645700.0
2024-01-14,nvidia,NVDA,30,0.15453703703703706,54.59949057976511,54.94936145206347,54.30960236510811,54.68945693969727,352994000.0
2024-01-14,tesla,TSLA,54,0.022862554112554116,220.0800018310547,225.33999633789065,217.1499938964844,218.88999938964844,122889000.0
2024-01-15,apple,AAPL,413,0.06904071121686134,184.94958867585868,185.62553831277884,184.08478570270395,184.8104248046875,40444700.0
2024-01-15,google,GOOGL,124,0.10715132313922637,141.9911462708172,142.51862321173218,141.14519984962567,141.9712371826172,18768600.0
2024-01-15,microsoft,MSFT,116,0.09193629646215853,381.8630597761942,385.0230486833725,381.0309666481919,384.8150329589844,21645700.0
2024-01-15,nvidia,NVDA,53,-0.014343196112064045,54.59949057976511,54.94936145206347,54.30960236510811,54.68945693969727,352994000.0
2024-01-15,tesla,TSLA,294,-0.009260611050577032,220.0800018310547,225.33999633789065,217.1499938964844,218.88999938964844,122889000.0
2024-01-16,apple,AAPL,1316,0.054369581434551034,181.07285998444632,183.1603179365285,179.85018978995151,182.5340881347656,65603000.0
2024-01-16,google,GOOGL,194,0.09361657815266063,141.3243377622621,143.66316210251998,140.77695172665017,141.81201171875,22670500.0
2024-01-16,microsoft,MSFT,499,0.13902093508806937,389.95617197189966,390.32268591338345,383.9729920985464,386.5980529785156,27202300.0
2024-01-16,nvidia,NVDA,69,0.19178377982725808,54.99734961591672,56.813665103138256,54.879393878712925,56.360836029052734,449580000.0
2024-01-16,tesla,TSLA,495,-0.08294846978685363,215.1000061035156,223.4900054931641,212.17999267578125,219.91000366210935,115355000.0
2024-01-17,apple,AAPL,1081,0.0776510301464048,180.1881786532248,181.83826018866836,179.2239664331644,181.5897521972656,47317400.0
2024-01-17,google,GOOGL,388,0.07525780634028056,140.67743558387372,141.16509435045725,138.2390810062168,140.79685974121094,20968600.0
2024-01-17,microsoft,MSFT,158,0.11774038988437721,384.329631632689,386.4395657529972,381.1894438434919,385.80560302734375,22234100.0
2024-01-17,nvidia,NVDA,64,0.18506707702020203,56.325847887071866,56.44980188752581,54.71945269845349,56.031959533691406,474394000.0
2024-01-17,tesla,TSLA,429,-0.0406517304244577,214.8600006103516,215.6699981689453,212.00999450683597,215.5500030517578,103164400.0
2024-01-18,apple,AAPL,1600,0.195083231727763,184.979392426226,188.01119275141855,184.72094959289208,187.50424194335935,78005800.0
2024-01-18,google,GOOGL,432,0.11788987065318084,141.37409852484444,143.5238244240393,141.3143864475642,142.7972869873047,25746400.0
2024-01-18,microsoft,MSFT,121,0.12157089639011126,388.0344497047316,390.2830812145117,386.4494974787357,390.1642150878906,23392100.0
2024-01-18,nvidia,NVDA,83,0.046533862723621755,57.23850228505454,57.57837479782586,56.08593525602744,57.0855598449707,491650000.0
2024-01-18,tesla,TSLA,234,0.03016952183618851,216.8800048828125,217.4499969482422,208.7400054931641,211.8800048828125,108595400.0
2024-01-19,apple,AAPL,829,0.10055917248770084,188.2000611602168,190.80441988057507,187.69311035237,190.416748046875,68741000.0
2024-01-19,google,GOOGL,265,0.06806558849955076,144.05130622298188,145.75316122771846,143.69301856100813,145.68350219726562,33300700.0
2024-01-19,microsoft,MSFT,121,0.06865228435476368,392.0364732172694,394.9190979003906,389.797726916255,394.9190979003906,29272000.0
2024-01-19,nvidia,NVDA,44,0.11340277777777778,57.967230984594906,59.47766538428564,57.20351782958036,59.46866989135742,543501000.0
2024-01-19,tesla,TSLA,245,0.00787981859410431,209.9900054931641,213.19000244140625,207.55999755859372,212.19000244140625,102095800.0
2024-01-20,apple,AAPL,259,0.07594451130165414,188.2000611602168,190.80441988057507,187.69311035237,190.416748046875,68741000.0
2024-01-20,google,GOOGL,104,0.05363707473082473,144.05130622298188,145.75316122771846,143.69301856100813,145.68350219726562,33300700.0
2024-01-20,microsoft,MSFT,428,0.02046296577254521,392.0364732172694,394.9190979003906,389.797726916255,394.9190979003906,29272000.0
2024-01-20,nvidia,NVDA,15,0.10333333333333332,57.967230984594906,59.47766538428564,57.20351782958036,59.46866989135742,543501000.0
2024-01-20,tesla,TSLA,66,0.050008335519699146,209.9900054931641,213.19000244140625,207.55999755859372,212.19000244140625,102095800.0
2024-01-21,apple,AAPL,268,0.04608428366823889,188.2000611602168,190.80441988057507,187.69311035237,190.416748046875,68741000.0
2024-01-21,google,GOOGL,69,0.06326933935629588,144.05130622298188,145.75316122771846,143.69301856100813,145.68350219726562,33300700.0
2024-01-21,microsoft,MSFT,44,0.06414944903581267,392.0364732172694,394.9190979003906,389.797726916255,394.9190979003906,29272000.0
2024-01-21,nvidia,NVDA,14,0.16114718614718618,57.967230984594906,59.47766538428564,57.20351782958036,59.46866989135742,543501000.0
2024-01-21,tesla,TSLA,69,0.108756038647343,209.9900054931641,213.19000244140625,207.55999755859372,212.19000244140625,102095800.0
2024-01-22,apple,AAPL,565,0.08505202892813513,191.15232686866392,194.16424214625192,191.1125571009308,192.7328338623047,60133900.0
2024-01-22,google,GOOGL,202,0.07250033039018189,146.40008345019257,147.68393876565145,145.14606898940627,145.2953643798828,32200400.0
2024-01-22,microsoft,MSFT,73,0.045663582992350106,396.25634353223927,396.8507043922112,389.8868483654438,392.7793884277344,27016900.0
2024-01-22,nvidia,NVDA,62,0.1250183284457478,60.02646308238528,60.308358741109046,59.04783041469221,59.63161087036133,452955000.0
2024-01-22,tesla,TSLA,120,0.05343613215488216,212.25999450683597,217.8000030517578,206.2700042724609,208.8000030517578,117952500.0
2024-01-23,apple,AAPL,595,0.09419005480980272,193.8561183903394,194.58175747905844,192.67321792314556,194.01515197753903,42355600.0
2024-01-23,google,GOOGL,257,0.14059455028326623,145.19582529685954,146.479680534306,144.80768160310274,146.34034729003906,21636100.0
2024-01-23,microsoft,MSFT,153,0.02071980307274425,392.02652441578425,395.6223758316309,390.2236409142688,395.1468811035156,20525900.0
2024-01-23,nvidia,NVDA,56,0.10201703058845914,59.54764104000483,59.88751357892662,58.56301013401379,59.850528717041016,294654000.0
2024-01-23,tesla,TSLA,108,0.07860653492597937,211.3000030517578,215.6499938964844,207.75,209.13999938964844,106605900.0
2024-01-24,apple,AAPL,721,0.0769591971828449,194.25371040083743,195.20798769039715,193.18015413797892,193.33920288085935,53631300.0
2024-01-24,google,GOOGL,291,0.11169897923763904,147.8332198152585,149.13699941365869,147.39532615143932,147.99246215820312,25233500.0
2024-01-24,microsoft,MSFT,162,0.09106742023408691,397.7620381791371,401.8135529594447,396.6822972921996,398.7724304199219,24867000.0
2024-01-24,nvidia,NVDA,68,0.10210375816993464,60.28136484798457,62.82540771389363,59.91550110281905,61.338966369628906,560271000.0
2024-01-24,tesla,TSLA,365,0.04557551707551707,211.8800048828125,212.72999572753903,206.7700042724609,207.8300018310547,123369900.0
2024-01-25,apple,AAPL,852,0.0695851462591486,194.0549059471631,195.0986424607324,191.95749806154728,193.01116943359372,54822100.0
2024-01-25,google,GOOGL,273,0.10144402775355156,149.35593119114108,152.32174724438246,148.82843911184986,151.14735412597656,29149100.0
2024-01-25,microsoft,MSFT,471,-0.007492509260025187,400.5159168098495,403.18061005906736,398.74274976275865,401.0607299804688,21021200.0
2024-01-25,nvidia,NVDA,54,0.13358986692320027,62.326590967001806,62.69545573126452,60.8271540987025,61.593868255615234,482777000.0
2024-01-25,tesla,TSLA,682,0.004320254457717801,189.6999969482422,193.0,180.05999755859375,182.6300048828125,198076800.0
2024-01-26,apple,AAPL,713,0.06203239785437741,193.11058683739935,193.59765277461963,190.79449062577763,191.2716217041016,44594000.0
2024-01-26,google,GOOGL,188,0.0884996910595315,150.38104092093948,151.8141763457417,150.29145761811435,151.46585083007812,26115500.0
2024-01-26,microsoft,MSFT,344,0.022325382143696094,400.5654097210854,402.34849224643625,398.6436601299057,400.1295471191406,17803300.0
2024-01-26,nvidia,NVDA,56,0.11969542362399507,60.93711847607482,61.759811433716834,60.550266507965134,61.00809097290039,390309000.0
2024-01-26,tesla,TSLA,475,0.04469667350193666,185.5,186.77999877929688,182.1000061035156,183.25,107343200.0
2024-01-27,apple,AAPL,287,0.07864998500015923,193.11058683739935,193.59765277461963,190.79449062577763,191.2716217041016,44594000.0
2024-01-27,google,GOOGL,74,0.08025038025038024,150.38104092093948,151.8141763457417,150.29145761811435,151.46585083007812,26115500.0
2024-01-27,microsoft,MSFT,160,0.003641835016835018,400.5654097210854,402.34849224643625,398.6436601299057,400.1295471191406,17803300.0
2024-01-27,nvidia,NVDA,28,-0.025595238095238095,60.93711847607482,61.759811433716834,60.550266507965134,61.00809097290039,390309000.0
2024-01-27,tesla,TSLA,92,0.01649550630528892,185.5,186.77999877929688,182.1000061035156,183.25,107343200.0
2024-01-28,apple,AAPL,201,0.08241947728888027,193.11058683739935,193.59765277461963,190.79449062577763,191.2716217041016,44594000.0
2024-01-28,google,GOOGL,72,0.09380997474747474,150.38104092093948,151.8141763457417,150.29145761811435,151.46585083007812,26115500.0
2024-01-28,microsoft,MSFT,61,0.0421412603789653,400.5654097210854,402.34849224643625,398.6436601299057,400.1295471191406,17803300.0
2024-01-28,nvidia,NVDA,12,0.24747474747474751,60.93711847607482,61.759811433716834,60.550266507965134,61.00809097290039,390309000.0
2024-01-28,tesla,TSLA,105,0.07563354634783206,185.5,186.77999877929688,182.1000061035156,183.25,107343200.0
2024-01-29,apple,AAPL,494,0.06805102913655546,190.8640668648328,191.05293535979936,188.4485765371413,190.5857391357422,47145600.0
2024-01-29,google,GOOGL,137,0.07187636268840648,151.33645876754892,153.04827580027492,150.70945160260163,152.77955627441406,27784300.0
2024-01-29,microsoft,MSFT,168,0.024135062358276643,402.23951388406,406.1226452071924,400.52577999660826,405.8650817871094,24510200.0
2024-01-29,nvidia,NVDA,36,0.07411541005291006,61.20901236012276,62.46554046020734,60.884137413565526,62.441551208496094,348733000.0
2024-01-29,tesla,TSLA,313,0.010806720790746353,185.6300048828125,191.47999572753903,183.6699981689453,190.92999267578125,125013100.0
2024-01-30,apple,AAPL,654,0.07350524641713481,189.80045678886228,190.6553248447769,186.35116482109103,186.91775512695312,55859400.0
2024-01-30,google,GOOGL,187,0.058547507157132826,152.0729545126579,152.88904491564426,150.470614560476,150.7393341064453,36331800.0
2024-01-30,microsoft,MSFT,247,0.052268696216064635,408.3812111979871,409.1637566207408,402.6258777098208,404.7457275390625,33477600.0
2024-01-30,nvidia,NVDA,46,0.07383085513520295,62.876387020851176,63.46916289646236,62.23662409247559,62.750431060791016,410735000.0
2024-01-30,tesla,TSLA,251,0.06950883335345488,195.3300018310547,196.3600006103516,190.6100006103516,191.58999633789065,109982300.0
2024-01-31,apple,AAPL,583,0.0731028924382269,185.9237434534265,185.98339811587047,183.24981004460295,183.29949951171875,55467800.0
2024-01-31,google,GOOGL,288,0.10745722978795896,142.93662027544656,143.314817013255,139.20446358239303,139.43338012695312,71910000.0
2024-01-31,microsoft,MSFT,350,0.058109863945578225,403.1310773427729,411.4124373651164,393.4728109612584,393.8393249511719,47871100.0
2024-01-31,nvidia,NVDA,79,0.1525389519060405,61.41693710561366,62.24562831970366,60.6772170002544,61.50390625,453795000.0
2024-01-31,tesla,TSLA,1020,0.06741400489488725,187.0,193.97000122070312,185.8500061035156,187.2899932861328,103221400.0
2024-02-01,apple,AAPL,628,0.06061169397952837,182.8919451500293,185.83427124755644,182.72296153753896,185.74481201171875,64885400.0
2024-02-01,google,GOOGL,273,0.07782003049860194,141.44376595073413,142.37929571349378,140.12009247642374,140.48834228515625,40466500.0
2024-02-01,microsoft,MSFT,137,0.11884712610989984,398.0493222591689,404.161284395668,398.0196057268872,399.9809875488281,30657700.0
2024-02-01,nvidia,NVDA,52,0.10523552836052835,62.07668769492248,63.167281577618986,61.626859664228725,63.00334167480469,369146000.0
2024-02-01,tesla,TSLA,383,0.07082384895831371,188.5,189.8800048828125,184.27999877929688,188.8600006103516,91843300.0
2024-02-02,apple,AAPL,1074,0.07125286517744618,178.78658786144558,186.21200777158808,178.18022776276848,184.7408447265625,102518000.0
2024-02-02,google,GOOGL,229,0.11609175819328657,138.5973652180094,141.94137821596175,135.8505033642639,141.70252990722656,62470600.0
2024-02-02,microsoft,MSFT,128,0.09275327211850651,400.0107269852229,408.7675516875465,399.7630791252122,407.35101318359375,28245000.0
2024-02-02,nvidia,NVDA,103,0.09779812690006864,63.94998587832111,66.57499963939881,63.66609208338151,66.13516998291016,476578000.0
2024-02-02,tesla,TSLA,760,0.006076460089617984,185.0399932861328,188.69000244140625,182.0,187.91000366210935,110505100.0
2024-02-03,apple,AAPL,431,0.14599111348821325,178.78658786144558,186.21200777158808,178.18022776276848,184.7408447265625,102518000.0
2024-02-03,google,GOOGL,89,-0.00747239651734035,138.5973652180094,141.94137821596175,135.8505033642639,141.70252990722656,62470600.0
2024-02-03,microsoft,MSFT,48,0.13219696969696967,400.0107269852229,408.7675516875465,399.7630791252122,407.35101318359375,28245000.0
2024-02-03,nvidia,NVDA,30,0.15578787878787878,63.94998587832111,66.57499963939881,63.66609208338151,66.13516998291016,476578000.0
2024-02-03,tesla,TSLA,240,0.03998788480038481,185.0399932861328,188.69000244140625,182.0,187.91000366210935,110505100.0
2024-02-04,apple,AAPL,350,0.04620289802789803,178.78658786144558,186.21200777158808,178.18022776276848,184.7408447265625,102518000.0
2024-02-04,google,GOOGL,57,0.1335260499734184,138.5973652180094,141.94137821596175,135.8505033642639,141.70252990722656,62470600.0
2024-02-04,microsoft,MSFT,42,0.11783137497423211,400.0107269852229,408.7675516875465,399.7630791252122,407.35101318359375,28245000.0
2024-02-04,nvidia,NVDA,9,0.22361111111111112,63.94998587832111,66.57499963939881,63.66609208338151,66.13516998291016,476578000.0
2024-02-04,tesla,TSLA,150,0.008055435305435305,185.0399932861328,188.69000244140625,182.0,187.91000366210935,110505100.0
2024-02-05,apple,AAPL,840,0.04410367944445326,187.0271175250412,188.12055880845503,184.7309059975969,186.55992126464844,69668800.0
2024-02-05,google,GOOGL,190,0.06259370015948965,142.14045966873405,144.77784470758604,142.10064148728722,142.99635314941406,38505400.0
2024-02-05,microsoft,MSFT,147,0.04708845009865418,406.0434180871643,407.2915729534139,400.189019151807,401.8334045410156,25352300.0
2024-02-05,nvidia,NVDA,56,0.12105744949494948,68.19939012424172,69.47091584987561,67.17977633836104,69.30597686767578,680078000.0
2024-02-05,tesla,TSLA,472,0.01700111740895639,184.25999450683597,184.67999267578125,175.00999450683594,181.05999755859372,134294400.0
2024-02-06,apple,AAPL,717,0.08516464790697706,185.7448020389232,188.180177168222,185.65534280788864,188.1702423095703,43490800.0
2024-02-06,google,GOOGL,295,0.04118958348619366,143.96170795232408,144.6683362516594,142.50866355317078,143.41433715820312,29128200.0
2024-02-06,microsoft,MSFT,185,0.05923004173004174,402.0612108490808,404.13154308563696,399.11915341177513,401.67486572265625,18382600.0
2024-02-06,nvidia,NVDA,59,0.11564800547851395,69.60386495591794,69.72781896754408,66.27512050871108,68.19739532470703,683111000.0
2024-02-06,tesla,TSLA,278,0.02905223872849772,177.2100067138672,186.4900054931641,177.11000061035156,185.1000061035156,122676000.0
2024-02-07,apple,AAPL,621,0.07884078012701201,189.5022571462235,189.9098139006124,187.4843734286802,188.27960205078125,53439000.0
2024-02-07,google,GOOGL,206,0.02872828492974124,144.07120099538642,144.9271095715937,143.24514845900856,144.8474884033203,25208900.0
2024-02-07,microsoft,MSFT,245,0.020575875371793735,403.6065332230961,410.4019752246544,403.5669011054383,410.1543273925781,22340500.0
2024-02-07,nvidia,NVDA,64,0.09513015196608945,68.29334720317483,70.1936343745623,67.57461541049389,70.07267761230469,495575000.0
2024-02-07,tesla,TSLA,176,-0.011794589564475922,188.17999267578125,189.7899932861328,182.67999267578125,187.5800018310547,111535200.0
2024-02-08,apple,AAPL,634,0.04838726774452327,188.25972761232651,188.4088263513659,186.23190892276523,187.1961212158203,40962000.0
2024-02-08,google,GOOGL,571,0.08206271496551706,145.1361228470937,145.6337437790856,144.40960053851757,145.2157440185547,22563800.0
2024-02-08,microsoft,MSFT,286,0.008011773579955398,410.1543425713037,411.6501452061436,408.6486545795197,410.2137756347656,21225300.0
2024-02-08,nvidia,NVDA,85,0.05774876920465155,70.04768899799114,70.76741990227906,69.42892572649546,69.61485290527344,414422000.0
2024-02-08,tesla,TSLA,204,-0.06359874126418243,189.0,191.6199951171875,185.5800018310547,189.55999755859372,83034000.0
2024-02-09,apple,AAPL,474,0.09173879200382365,187.76339117385248,189.09710508715864,187.11645206865865,187.96246337890625,45155200.0
2024-02-09,google,GOOGL,329,0.12658861191156023,145.98206257663242,148.72893971350393,145.4844416676264,148.29103088378906,26829500.0
2024-02-09,microsoft,MSFT,164,0.0583303637419491,411.34304822902254,416.8606491715924,411.18454998916735,416.5931701660156,22032800.0
2024-02-09,nvidia,NVDA,100,0.08432002164502164,70.50652100790245,72.15790132018077,70.18564235653706,72.10592651367188,436637000.0
2024-02-09,tesla,TSLA,93,0.06933117658924112,190.17999267578125,194.1199951171875,189.47999572753903,193.57000732421875,84476300.0
2024-02-10,apple,AAPL,218,0.0942357222288415,187.76339117385248,189.09710508715864,187.11645206865865,187.96246337890625,45155200.0
2024-02-10,google,GOOGL,91,0.10789835164835164,145.98206257663242,148.72893971350393,145.4844416676264,148.29103088378906,26829500.0
2024-02-10,microsoft,MSFT,48,0.058978926166426165,411.34304822902254,416.8606491715924,411.18454998916735,416.5931701660156,22032800.0
2024-02-10,nvidia,NVDA,39,0.005641580641580643,70.50652100790245,72.15790132018077,70.18564235653706,72.10592651367188,436637000.0
2024-02-10,tesla,TSLA,110,0.12931955922865013,190.17999267578125,194.1199951171875,189.47999572753903,193.57000732421875,84476300.0
2024-02-11,apple,AAPL,199,0.10371145047024444,187.76339117385248,189.09710508715864,187.11645206865865,187.96246337890625,45155200.0
2024-02-11,google,GOOGL,98,0.06847351061636775,145.98206257663242,148.72893971350393,145.4844416676264,148.29103088378906,26829500.0
2024-02-11,microsoft,MSFT,36,0.11848945807279142,411.34304822902254,416.8606491715924,411.18454998916735,416.5931701660156,22032800.0
2024-02-11,nvidia,NVDA,28,0.189353354978355,70.50652100790245,72.15790132018077,70.18564235653706,72.10592651367188,436637000.0
2024-02-11,tesla,TSLA,71,0.1753094323516859,190.17999267578125,194.1199951171875,189.47999572753903,193.57000732421875,84476300.0
2024-02-12,apple,AAPL,480,0.08439533296564547,187.53448242231036,187.7833074995908,185.91213805857677,186.27044677734372,41781900.0
2024-02-12,google,GOOGL,199,0.11021666775435619,147.71376741197568,148.62938792958505,146.66876061718602,146.8280029296875,21564100.0
2024-02-12,microsoft,MSFT,119,0.10056927316381098,416.6031191844753,416.7814183822025,410.8477855354943,411.3529968261719,21202900.0
2024-02-12,nvidia,NVDA,125,0.07653997113997114,72.57274383383451,74.5829904741092,71.22325216031359,72.22087860107422,613710000.0
2024-02-12,tesla,TSLA,144,0.09445541518024157,192.1100006103516,194.72999572753903,187.27999877929688,188.1300048828125,95498600.0
